movieId_Old,title,genres,release_year,description,directors,country,duration,image,video_id,subscription_required,tags,check,url,movieId
678,Some Folks Call It a Sling Blade,"Drama, Thriller",1994,"Twenty-five years after commiting a double murder, Karl Childers is going to be released from an institution for the criminally insane. A local reporter comes to talk to him, and after some fussing about her gender, the institution's director lets her talk to Karl (after all, he'll have to talk to women after his release). Karl talks about his life leading up to the crime, and the reporter listens in horror.",George Hickenlooper,United States,25,movie_images/Movie579 Some Folks Call It a Sling Blade.jpg,sAgSUFT4cVk,0,most popular,TRUE,https://www.youtube.com/watch?v=sAgSUFT4cVk,543
679,"Run of the Country, The",Drama,1995,,Peter Yates,"Ireland, United States",109,movie_images/Movie580 The Run of the Country.jpg,QYXCFtoTFVs,0,most popular,TRUE,https://www.youtube.com/watch?v=QYXCFtoTFVs,544
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)","Drama, Mystery, Romance, Sci-Fi, Thriller",1965,"Lemmy Caution, an American private-eye, arrives in Alphaville, a futuristic city on another planet. His very American character is at odds with the city's ruler, an evil scientist named Von Braun, who has outlawed love and self-expression.",Jean-Luc Godard,"France, Italy",99,movie_images/Movie581 Alphaville.jpg,CzaATgGHmy0,0,new movies,TRUE,https://www.youtube.com/watch?v=CzaATgGHmy0,545
681,Coup de torchon (Clean Slate),Crime,1981,"1938, in a French african colony. Lucien Cordier is the cop of this village, populated with blacks and a few whites (usually racialist and lustful). He is a washout, everyone (including his wife Huguette) humiliates him. He never arrests anyone and looks at elsewhere when a dirty trick occurs. But one day, he turns into a machiavellian exterminating angel.",Bertrand Tavernier,France,128,movie_images/Movie582 Clean Slate.jpg,4Dj4HzACIOs,0,most popular,TRUE,https://www.youtube.com/watch?v=4Dj4HzACIOs,546
685,It's My Party,Drama,1996,"""You won't leave me, will you?"" Nick asks Brandon shortly after revealing to him the results of his last blood test for HIV. ""I don't want to die alone."" In spite of Brandon's protestations, the two soon find the love they had shared for many years in ruins. One year after their breakup, Nick is confronted with a ravaged immune system and a CT Scan and lab values which, along with his worsening forgetfulness, clenches the diagnosis of Progressive Multifocal Leukoencephalopathy (PML) -- a condition he has seen claim his friends and one which he vows will not take him. Due to the aggressive nature of the disease, he has only a few days of conscious life remaining. His plan, he announces to family and ""extended family,"" is to voluntarily end his life himself before the disease renders him unrecognizable to those he loves and he, in turn, is unable to recognize them. Uninvited to the farewell party, Brandon's presence is greeted with jeers from those who see him as having abandoned Nick is his time of greatest need.",Randal Kleiser,United States,110,movie_images/Movie583 It's My Party.jpg,fc57UJcDxDM,0,most popular,TRUE,https://www.youtube.com/watch?v=fc57UJcDxDM,547
687,Country Life,"Drama, Romance",1994,"Adaptation of Chekhov's ""Uncle Vanya"" set in rural Australia in the 1920's. Jack Dickens and his niece Sally run the family farm to support brother-in-law Alexander as a (supposedly brilliant) literary critic in London. Action begins when Alexander returns with his beautiful young wife Deborah, revealing himself as an arrogant failure and wanting to sell the farm out from under Jack. Blakemore introduces themes about Australia's separation from England, as well as expanding the pacifist and ecological philosophies espoused by the local Doctor Max Askey.",Michael Blakemore,Australia,118,movie_images/Movie584 Country Life.jpg,n8_Vmt5zxOI,0,most popular,TRUE,https://www.youtube.com/watch?v=n8_Vmt5zxOI,548
688,Operation Dumbo Drop,"Action, Adventure, Comedy, War",1995,"During the Vietnam War, a village that American forces are using to spy on the Ho Chi Minh Trail has its sacred elephant killed by the North Vietnamese Army because they were cooperating with the Americans. The villagers need an elephant for a ceremony that will occur within the week. Captain Sam Cahill, an easygoing man who is heading home, and his hotheaded replacement Captain TC Doyle scrounge up another elephant with the help of sneaky supply chief warrant officer David Poole, luckless farmboy Lawrence Farley, and short-timer Harvey Ashford, and transport it across South Vietnam to get it to the village on time, running into all sorts of transport problems, personality conflicts, and an NVA squad that wants the Americans out of the village.",Simon Wincer,United States,107,movie_images/Movie585 Operation Dumbo Drop.jpg,19JXZcmMJx0,1,most popular,TRUE,https://www.youtube.com/watch?v=19JXZcmMJx0,549
690,"Promise, The (Versprechen, Das)","Drama, Romance",1994,"East-Berlin, 1961, shortly after the erection of the Wall. Konrad, Sophie and three of their friends plan a daring escape to Western Germany. The attempt is successful, except for Konrad, who remains behind. From then on, and for the next 28 years, Konrad and Sophie will attempt to meet again, in spite of the Iron Curtain. Konrad, who has become a reputed Astrophysicist, tries to take advantage of scientific congresses outside Eastern Germany to arrange encounters with Sophie. But in a country where the political police, the Stasi, monitors the moves of all suspicious people (such as Konrad's sister Barbara and her husband Harald), preserving one's privacy, ideals and self-respect becomes an exhausting fight, even as the Eastern block begins its long process of disintegration.",Margarethe von Trotta,"Germany, France, Switzerland",115,movie_images/Movie586 The Promise.jpg,X7poG-QJlxM,0,new movies,TRUE,https://www.youtube.com/watch?v=X7poG-QJlxM,550
691,Mrs. Winterbourne,"Comedy, Romance",1996,"Connie Doyle is eighteen and pregnant when her boyfriend kicks her out. She accidentally ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hospital to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",Richard Benjamin,United States,105,movie_images/Movie587 Mrs. Winterbourne.jpg,ukQ9SfY2gJo,0,most popular,TRUE,https://www.youtube.com/watch?v=ukQ9SfY2gJo,551
692,Solo,"Action, Sci-Fi, Thriller",1996,"Mario Van Peebles stars as an android killing weapon designed by the military and utilized to enter into a Latin American war to destroy the rebels - natives fighting simply to maintain their freedom. Contrary to his programming, he develops an affinity for the villagers and decides to help them fight back. This lets his creators bring him back and ultimately leads to one of them being given more powerful circuitry to defeat him.",Norberto Barba,"Mexico, United States",94,movie_images/Movie588 Solo.jpg,jPEYpryMp2s,0,new movies,TRUE,https://www.youtube.com/watch?v=jPEYpryMp2s,552
694,"Substitute, The","Action, Crime, Drama",1996,"After a botched mission in Cuba, professional mercenary Shale and his crew Joey Six, Hollan, Rem, and Wellman head home to Miami, Florida, where Shale is reunited with his fiance Jane Hetzko, who is a history teacher at Columbus High School in Miami. Some of Jane's students happen to be members of a street gang known as the ""Kings of Destruction"" (KOD), led by Juan Lacas, who has been terrorizing Jane. After Jane's kneecap is broken by a big seminole named Bull, she tells Shale that she believes Lacas ordered the attack, so Shale goes undercover as Jane's substitute, and initially, Jane has no idea that Shale is doing this. At the school, Shale meets principal Claude Rolle, librarian Hannah Dillon, and english and drama teacher Darrell Sherman. It turns out that Lacas is one of Jane's students. As Shale investigates the attack on Jane, he discovers that drugs are being circulated into the school. Shale even investigates local drug kingpin Johnny Glades, who may or may not have someone inside the school distributing the drugs for him. Lives are threatened as Shale investigates and sets out to clean up the crime infested school.",Robert Mandel,United States,114,movie_images/Movie589 The Substitute.jpg,vsaUp6_jcJY,0,new movies,TRUE,https://www.youtube.com/watch?v=vsaUp6_jcJY,553
695,True Crime,"Mystery, Thriller",1995,"Mary Giordano is a bright, intelligent student who goes to a catholic school. She also has an addiction to mystery novels and detective magazines (hence the title of the movie), which inspire her to do her own detective work. When she starts snooping around on the case of a murderer of teenage girls, it gets her in hot water with her mentor Detective Jerry Gunn. But it also starts a team up with police cadet Tony Campbell. The two work together to find the murderer. But the closer Mary gets to solving the murder, the more danger she puts herself in of being the next victim.",Pat Verducci,United States,94,movie_images/Movie590 True Crime.jpg,THZsoBHDRfI,1,most popular,TRUE,https://www.youtube.com/watch?v=THZsoBHDRfI,554
696,Butterfly Kiss,"Drama, Thriller",1995,"Eunice is walking along the highways of northern England from one filling station to another. She is searching for Judith, the woman, she says to be in love with. It's bad luck for the women at the cash desk not to be Judith, because Eunice is eccentric, angry and extreme dangerous. One day she meets Miriam, hard of hearing and a little ingenuous, who feels sympathy for Eunice and takes her home. Miriam is very impressed by Eunice's fierceness and willfulness and follows her on the search for Judith. Shocked by Eunice's cruelty she tries to make her a better person, but she looses ground herself.",Michael Winterbottom,United Kingdom,88,movie_images/Movie591 Butterfly Kiss.jpg,xC7p1cO4JCQ,0,new movies,TRUE,https://www.youtube.com/watch?v=xC7p1cO4JCQ,555
697,Feeling Minnesota,"Drama, Romance",1996,"Freddie is a former stripper marrying Sam to repay a debt owed to nightclub owner Red. But Freddie is in love with Jjaks, Sam's brother. Jjaks and Freddie run off together, and Sam finds where they have been hiding and calls the cops. Meanwhile someone calls to blackmail Sam and Jjaks. In the end will it all work out?",Steven Baigelman,United States,99,movie_images/Movie592 Feeling Minnesota.jpg,0-xSv0k1fvA,0,new movies,TRUE,https://www.youtube.com/watch?v=0-xSv0k1fvA,556
